epoch,ER,F1,loss
47,0.5755879726108961,0.5805075441513221,2.0952718664805094
48,0.5900565644537065,0.5666958917835672,2.0852482681274416
49,0.5713009824352486,0.5783996669975345,2.0907371260325114
50,0.5869008633521882,0.5695509998742297,2.0798849296569824
51,0.7782077999404584,0.528869112220534,2.071756269454956
52,0.8007740398928253,0.5036991540802367,2.0663316787083943
53,0.5743971420065496,0.5839310431609414,2.056837172826131
54,0.6036915748734741,0.5638638163103723,2.0560975138346356
55,0.679309318249479,0.5450414564338615,2.052305627187093
56,0.6648407264066687,0.5528243143068939,2.0451584129333495
57,0.7534980649002679,0.5318831187128406,2.0420495904286704
58,0.6834772253646919,0.539434900407896,2.0363141091664634
59,0.655433164632331,0.5408341884469124,2.0296214141845703
60,0.9099732063114021,0.4862591431556949,2.0236883227030438
61,0.5930931824947901,0.5706574008004219,2.020489315032959
62,0.656326287585591,0.5514386007020492,2.0201717484792074
63,0.5995236677582614,0.576072702875789,2.010906270980835
64,0.62917534980649,0.5630621208952101,2.0079096272786456
65,0.5639178326883001,0.582412955465587,2.005047322591146
66,0.6553736231021137,0.562717007556969,2.0006915658315023
67,0.7204525156296517,0.5394368981389963,1.9956221656799316
68,0.6018457874367371,0.5746280010954569,1.9907472464243572
69,0.5975587972610896,0.5725882575042477,1.9884237219492595
70,0.5779100922893718,0.5826051551880737,1.9866880849202473
71,0.7639178326883,0.5204560697518443,1.9750027510325114
72,0.5992855016373921,0.568969897116728,1.9730126056671142
73,0.5866031557011016,0.5793094898654931,1.9704535382588704
74,0.6092289371836856,0.5733950542087952,1.9735436426798503
75,0.70044656147663,0.5472633979475484,1.9681859874725343
76,0.6203036618041083,0.5704422742159148,1.9617307284673056
77,0.6244715689193212,0.5652876436694004,1.9574219363530476
78,0.7758261387317653,0.5318301673572621,1.954132599512736
79,0.6966954450729383,0.5495428571428572,1.9514598770141602
80,0.568264364394165,0.5793239251723007,1.949135043780009
81,0.6077999404584697,0.5755966550692792,1.9499062283833821
82,0.6727597499255731,0.5640406826409241,1.9376961733500162
83,0.5678475736826436,0.5862188474747158,1.9434407558441162
84,0.6449538553140817,0.5691857059168132,1.938848956743876
85,0.6469187258112534,0.5638179800221976,1.935002637863159
86,0.788687109258708,0.5265306122448979,1.9287675561904907
87,0.6690086335218814,0.5503307706061148,1.9224709666570028
88,0.6440607323608216,0.5698172142526607,1.9336654675801594
89,0.6218517415897589,0.5681986766756668,1.9210119552612304
90,0.5977969633819589,0.5766145023031634,1.923752880414327
91,0.7480202441202739,0.5376685612392733,1.9191831385294595
92,0.6431080678773444,0.5634643807271653,1.915733752568563
93,0.6986603155701101,0.5499417795575247,1.9153048143386842
94,0.6505507591545103,0.5601333650869256,1.9083420708974201
95,0.5718963977374218,0.5784455359722623,1.9114647137324015
96,0.5893420660910985,0.5852918877937832,1.8977698332468669
97,0.6120273891039,0.5716718878311384,1.89749094581604
98,0.8066686513843406,0.5201550799298954,1.901584758122762
99,0.6877642155403394,0.546438813132791,1.8960273036956787
100,0.8252456088121465,0.5195339639784083,1.8929890460968017
101,0.6266746055373623,0.5651975822373416,1.888417313893636
102,0.5692765704078595,0.5859495544289449,1.888151107788086
103,0.6649598094671032,0.5575031817655907,1.882695681889852
104,0.7104495385531409,0.5515586206896552,1.8874351565043133
105,0.6046442393569516,0.5727989246654854,1.8843438205718994
106,0.6259601071747545,0.5654722339718411,1.8772839597066244
107,0.5757665972015481,0.578250680853759,1.875998645146688
108,0.7202143495087824,0.5358029624133108,1.8665006046295165
109,0.6051205715986901,0.5688697497347562,1.8702332884470623
110,0.6840130991366478,0.553240673852111,1.8726841322580974
111,0.5892229830306639,0.5850052798310456,1.8677281977335611
112,0.5829115808276273,0.58798767653967,1.8671841608683268
113,0.624233402798452,0.5702484286141873,1.859366979598999
114,0.6704376302470973,0.5558082575227432,1.8556330277125042
115,0.6652575171181899,0.5597489659107117,1.8549014975229898
116,0.6470378088716879,0.55563671779888,1.8582239564259846
117,0.6117296814528134,0.580218860252347,1.8516224327087403
118,0.803453408752605,0.5229348056912296,1.8478056640625
119,0.7654659124739505,0.5369637142702175,1.8539407037099203
120,0.7398035129502829,0.5349495864959782,1.8517850284576416
121,0.6727597499255731,0.5475509421721565,1.840234019915263
122,0.6170884191723728,0.5691293035638653,1.8471634817123412
123,0.6849657636201251,0.5521217712177121,1.8441595083872477
124,0.6156594224471569,0.5813634906292809,1.841475837389628
125,0.6302470973504019,0.5612396518785819,1.8372565644582113
126,0.6938374516225067,0.5548215898825656,1.8372858231862386
127,0.5695742780589461,0.5838945271744286,1.8351904001235961
128,0.6476332241738613,0.5635202271114266,1.8332426862716675
129,0.5784459660613277,0.5749564666772202,1.8290141445795696
130,0.6256028579934505,0.5733270610372809,1.8245889507929485
131,0.6149449240845489,0.5789535984848485,1.8277179015477498
132,0.9038404286990176,0.5113099426962903,1.8248773651123047
133,0.603274784161953,0.5822084795147768,1.8263829911549887
134,0.6218517415897589,0.5659400216789112,1.822863770167033
135,0.5754688895504615,0.5802354893263985,1.8176585919062296
136,0.6077403989282524,0.5740605173255247,1.8130161050160727
137,0.6097648109556415,0.5788756590249392,1.8169211260477702
138,0.6361417088419172,0.5688073394495413,1.8116341031392416
139,0.6509080083358143,0.5621023349412566,1.807632277170817
140,0.60512057159869,0.578872686652779,1.8085889457066855
141,0.6195891634415005,0.5724421655139518,1.8059093748728434
142,0.5796963381958916,0.5875381795968234,1.8118613424301147
143,0.6580529919618934,0.5601240818237687,1.803363179842631
144,0.5897588568026199,0.575792896141341,1.8041033840179443
145,0.600357249181304,0.5739415900151753,1.804817530632019
146,0.6699612980053588,0.5548874763786292,1.8010479157765706
147,0.6395355760643049,0.5617252606111294,1.7974415133794148
148,0.6267936885977969,0.564697265625,1.7917127854029338
149,0.6205418279249777,0.5719245734809937,1.7958392044703166
150,0.6625781482584102,0.5623046133169719,1.7905552921295167
151,0.6713902947305745,0.5719236466280987,1.7961321563720702
152,0.7068770467401013,0.5530183509092419,1.7854349219004313
153,0.6325096754986603,0.5692833166480185,1.7867419535319011
154,0.6077999404584697,0.5826181839629596,1.7907717994054158
155,0.6228044060732361,0.5671206225680934,1.78731449508667
156,0.6162548377493302,0.5760469362708415,1.7924417266845702
157,0.6341172968145281,0.5587102983638114,1.7821392148335775
158,0.6404286990175648,0.5696095324318798,1.7790690841674806
159,0.6032152426317356,0.5747452042984266,1.7805229625701904
160,0.6373325394462638,0.5691382765531062,1.7754423650105795
161,0.6723429592140517,0.5617552703941338,1.776857824643453
162,0.724144090503126,0.548017669193434,1.7749958680470785
163,0.6275081869604049,0.5774569357631247,1.7781233259836833
164,0.6584697826734147,0.5643504877420831,1.7708250745137533
165,0.5615957130098244,0.5939164696611505,1.7702872015635172
166,0.5930931824947901,0.5898222314861685,1.772324604988098
167,0.6010122060136945,0.5814355550256349,1.7700534051259358
168,0.6372134563858292,0.5780679301716949,1.7645773855845133
169,0.6117892229830306,0.5765428800427465,1.7635454200108847
170,0.6181006251860672,0.5750306950558499,1.7639898509979248
171,0.6979458172075023,0.560882948337539,1.7622611246109008
172,0.6528728788329861,0.5625551957609656,1.76646799659729
173,0.6458469782673415,0.5684748518991752,1.7593002208073933
174,0.6440607323608216,0.5700471969609763,1.7572055133183797
175,0.6252456088121465,0.5730569336168202,1.7610306510925293
176,0.6537660017862459,0.5648386342376053,1.7506444120407105
177,0.6797856504912176,0.5634692381435741,1.7588769572575886
178,0.6646025602857993,0.563303489439853,1.755571572303772
179,0.6793688597796963,0.5688215450976054,1.7504562638600667
180,0.6534087526049419,0.5724409672024265,1.754342290242513
181,0.6377493301577851,0.5729988890837865,1.7514721422195434
182,0.670556713307532,0.5665578935523798,1.7487684882481893
183,0.673652872878833,0.560963800518356,1.7465326798756917
184,0.6747246204227448,0.5597572495920764,1.7465000095367431
185,0.6498958023221196,0.5707362960006841,1.7455935217539469
186,0.5983328371539149,0.5777844581391852,1.7438977473576864
187,0.6458469782673415,0.5763896782994203,1.743442084312439
188,0.5898779398630545,0.5817055594737972,1.741965394337972
189,0.7126525751711819,0.5491587437979877,1.7395534229278564
190,0.5824947901161059,0.5798395404738863,1.7416268793741863
191,0.599464126228044,0.5854741328282231,1.7392120348612468
192,0.6462042274486455,0.5691146589259797,1.730890305519104
193,0.6449538553140816,0.5682514665966202,1.7367513303756714
194,0.6586484072640667,0.5733073688369599,1.729233795483907
195,0.7258707948794284,0.5448339022562652,1.7399000663757325
196,0.6815123548675202,0.5603273137697515,1.7320284900665284
197,0.6967549866031557,0.5605862920911641,1.7307576303482055
198,0.5929740994343554,0.5882982518729932,1.7257096684773763
199,0.6404882405477821,0.5709425772772597,1.7292653239568074
200,0.6473950580529919,0.5709531187238194,1.729935562133789
201,0.6206609109854123,0.5760656217958108,1.7274332440694173
202,0.693896993152724,0.5509643433685463,1.7255279582341512
203,0.6369157487347424,0.570196147008248,1.727996540705363
204,0.6909199166418577,0.5578261845946553,1.728113884607951
205,0.6018457874367371,0.58072908788383,1.7270421361923218
206,0.6020244120273892,0.5862710912798086,1.7141787662506103
207,0.6420363203334325,0.5741057700675931,1.7251331246693928
208,0.7405180113128906,0.5530951996120899,1.725886942545573
209,0.617683834474546,0.5733998387144947,1.7143213164011637
210,0.6946710330455493,0.561121247304694,1.7191956831614177
211,0.6442393569514736,0.5709669042329111,1.71660258324941
212,0.6714498362607919,0.5634568040974561,1.7118404947916666
213,0.762072045251563,0.534406548431105,1.7169666350682578
214,0.794343554629354,0.5364934861089311,1.7114653352101643
215,0.5898779398630545,0.5787525448824726,1.7141520977020264
216,0.7168800238166122,0.5532476096274316,1.709257332166036
217,0.6633521881512354,0.5717509025270758,1.7075500733057658
218,0.6949091991664186,0.5576464649297473,1.7119366734822592
219,0.7084251265257517,0.5548091012136795,1.70803951104482
220,0.6769871985710032,0.5568410752316814,1.7058402942021689
221,0.6953259898779398,0.5554521614076643,1.7044330635070801
222,0.594343554629354,0.5838993027257087,1.708749532063802
223,0.6487049717177731,0.5734269710841319,1.7070237293243409
224,0.6772253646918726,0.5615685385617952,1.7110701338450114
225,0.7044953855314082,0.5678778873429692,1.7032676734924317
226,0.6246501935099732,0.5715303547573104,1.6985558083852133
227,0.6228639476034534,0.5707268861002126,1.6998151553471883
228,0.5814825841024114,0.5805238751723274,1.702569564183553
229,0.5923786841321822,0.5850982782264209,1.6950487051010132
230,0.6924084548972909,0.5661188926877688,1.7018159446716308
231,0.6445966061327776,0.5680083881866371,1.703335789044698
232,0.6575171181899375,0.565725609580976,1.6911629756291708
233,0.8251860672819291,0.5327551020408163,1.7025677372614543
234,0.700267936885978,0.5633763939494313,1.6977875258127848
235,0.7823757070556714,0.5288594236233256,1.6979422845840455
236,0.6038106579339089,0.5785248672139063,1.6886061484018962
237,0.7307532003572492,0.5430776413721128,1.6904301980336507
238,0.6461446859184281,0.5631296073306118,1.692569658279419
239,0.6627567728490622,0.561216730038023,1.6870132090250651
240,0.6104793093182495,0.5737296377340141,1.690631430308024
241,0.6629353974397142,0.5748669805276205,1.6846342496871949
242,0.6968740696635903,0.5564132684454887,1.6849331347147625
243,0.6812146472164335,0.5565603041124295,1.6860759061177573
244,0.6413218219708247,0.5710802101779546,1.6892460524241129
245,0.7195593926763918,0.5516392096765366,1.6858983980814617
246,0.6033343256921703,0.580948694279844,1.6886118119557698
247,0.6372134563858292,0.5739019288868232,1.6855831680297853
248,0.6486454301875557,0.5631990556293345,1.6807925984064738
249,0.6357844596606133,0.5644431209053007,1.6828355649312337
250,0.5923191426019649,0.5829268292682926,1.6790014244715372
251,0.6895504614468592,0.5633231453181439,1.6780409037272135
252,0.7497469484965764,0.5492007859380809,1.685323192914327
253,0.6883000893122952,0.5588350382916877,1.675657086690267
254,0.6161357546888955,0.5818660427025447,1.6747044302622478
255,0.6604941947008038,0.561635184015617,1.6768601932525635
256,0.6769276570407861,0.5685627995899255,1.6738372147878011
257,0.6753200357249182,0.5564766839378238,1.680882046699524
258,0.6303661804108366,0.5717806531115218,1.6711362743377685
259,0.6575766597201548,0.5703737362262865,1.671103812535604
260,0.6714498362607919,0.5675046946383027,1.67345338567098
261,0.6378684132182197,0.5743952665467834,1.6745920257568359
262,0.7223578445966061,0.5492826634541671,1.6733518149058024
263,0.69955343852337,0.5590261446949786,1.669112060546875
264,0.6519202143495089,0.5722553289021316,1.6707385206222534
